[5244, 5242, 5243, 5243, 5241, 5242, 5241, 5241, 5242, 5241, 5241, 5242, 5241, 5243, 5243, 5242, 5244, 5244, 5244, 5246, 5244, 5244, 5246, 5244, 5244, '0 -> 7']
[5245, 5239, 5245, 5244, 5240, 5248, 5244, 5242, 5248, 5242, 5244, 5248, 5240, 5244, 5245, 5239, 5245, 5242, 5238, 5245, 5240, 5240, 5245, 5238, 5242, '8 -> 15']
[5243, 5242, 5242, 5244, 5243, 5240, 5242, 5243, 5242, 5243, 5242, 5240, 5243, 5244, 5242, 5242, 5243, 5243, 5245, 5245, 5243, 5243, 5245, 5245, 5243, '16 -> 23']
[5242, 5245, 5242, 5241, 5244, 5244, 5245, 5244, 5242, 5244, 5245, 5244, 5244, 5241, 5242, 5245, 5242, 5242, 5242, 5240, 5244, 5244, 5240, 5242, 5242, '24 -> 31']
[5244, 5245, 5242, 5241, 5242, 5240, 5240, 5240, 5238, 5240, 5240, 5240, 5242, 5241, 5242, 5245, 5244, 5245, 5246, 5245, 5247, 5247, 5245, 5246, 5245, '32 -> 39']
[5238, 5246, 5241, 5243, 5249, 5241, 5246, 5249, 5242, 5249, 5246, 5241, 5249, 5243, 5241, 5246, 5238, 5241, 5244, 5236, 5241, 5241, 5236, 5244, 5241, '40 -> 47']
[5245, 5244, 5243, 5241, 5241, 5243, 5242, 5240, 5240, 5240, 5242, 5243, 5241, 5241, 5243, 5244, 5245, 5244, 5243, 5244, 5246, 5246, 5244, 5243, 5244, '48 -> 55']
[5242, 5240, 5244, 5246, 5243, 5244, 5243, 5244, 5248, 5244, 5243, 5244, 5243, 5246, 5244, 5240, 5242, 5242, 5242, 5243, 5239, 5239, 5243, 5242, 5242, '56 -> 63']
[5244, 5246, 5244, 5244, 5244, 5242, 5243, 5243, 5241, 5242, 5241, 5241, 5242, 5241, 5241, 5242, 5241, 5243, 5243, 5242, 5244, 5244, 5244, 5246, 5244, '64 -> 71']
[5240, 5245, 5238, 5242, 5245, 5239, 5245, 5244, 5240, 5248, 5244, 5242, 5248, 5242, 5244, 5248, 5240, 5244, 5245, 5239, 5245, 5242, 5238, 5245, 5240, '72 -> 79']
